environment,instance,algorithm_description,solution_cost,nodes_expanded,nodes_generated,total_time_ms,memory_peak_kb,count_enqueue,time_enqueue_ns,count_dequeue,time_dequeue_ns,count_rebuild,time_rebuild_ns,count_decrease_key,time_decrease_key_ns,count_stale_pops,count_update_pushes,wasted_time_ns,total_overhead_ns
grid,5,"ANA* with BucketHeap (D=2)",19998,605803036,617708675,84220.7,2598616,617708676,1.5314e+10,617708676,2.50478e+10,668,8.83369e+06,0,0,11755203,610631694,4.76669e+08,4.03707e+10
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,6184885,9506432,742.255,2598616,9506433,1.8438e+08,6184885,1.32182e+08,0,0,0,0,0,2907719,0,3.16562e+08
grid,5,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,600222283,612071721,84992.4,2598616,612071722,1.67277e+10,612071722,2.43174e+10,665,9.63378e+06,0,0,11698799,604994773,4.64789e+08,4.10547e+10
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,6184885,9506432,690.15,2598616,9506433,1.77765e+08,6184885,1.06852e+08,0,0,0,0,0,2907719,0,2.84617e+08
grid,5,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,458421656,469361131,51703,2598616,469361132,1.02002e+10,469361132,9.93099e+09,822,6.51709e+06,0,0,10729417,462426004,2.27019e+08,2.01377e+10
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,6184885,9506432,695.172,2598616,9506433,1.78484e+08,6184885,1.06577e+08,0,0,0,0,0,2907719,0,2.85061e+08
grid,5,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,402784175,412850971,44108,2598616,412850972,8.57762e+09,412850972,8.1208e+09,759,5.03333e+06,0,0,9798529,405942280,1.92738e+08,1.67035e+10
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,6184885,9506432,676.202,2598616,9506433,1.75566e+08,6184885,1.04549e+08,0,0,0,0,0,2907719,0,2.80115e+08
grid,5,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,364674237,372732706,38811.1,2598616,372732707,7.57268e+09,372732707,7.06828e+09,694,3.93798e+06,0,0,7903064,365833379,1.49869e+08,1.46449e+10
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,6184885,9506432,705.11,2598616,9506433,1.85244e+08,6184885,1.09099e+08,0,0,0,0,0,2907719,0,2.94343e+08
grid,5,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,367075057,375088977,38959.8,2598616,375088978,7.5828e+09,375088978,7.02406e+09,615,3.36328e+06,0,0,7484650,368184473,1.4016e+08,1.46102e+10
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,6184885,9506432,688.385,2598616,9506433,1.77959e+08,6184885,1.06341e+08,0,0,0,0,0,2907719,0,2.84301e+08
grid,5,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,356583897,364247554,37446.3,2598616,364247555,7.26208e+09,364247555,6.69573e+09,540,2.90821e+06,0,0,7409387,357343547,1.36202e+08,1.39607e+10
grid,6,"A* with IndexedHeap (D=2)",19998,6833394,10502555,1936.82,2598616,7288842,7.38611e+08,6833394,5.05934e+08,0,0,3213714,2.02165e+08,0,3213714,0,1.44671e+09
grid,6,"ANA* with IndexedHeap (D=2)",19998,625008844,637034156,110838,2598616,625090213,3.15412e+10,625090213,4.06104e+10,577,4.18983e+08,11943944,5.85566e+08,0,628977446,0,7.31562e+10
grid,6,"ANA* with BucketHeap (D=2)",19998,570061165,580684413,78751.8,2598616,580684414,1.43256e+10,580684414,2.38192e+10,430,5.23305e+06,0,0,10497588,573759768,4.30602e+08,3.815e+10
grid,6,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,5800036,8916481,671.122,2598616,8916482,1.70074e+08,5800036,1.21282e+08,0,0,0,0,0,2729184,0,2.91356e+08
grid,6,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,603199523,614615237,84347.2,2598616,614615238,1.66448e+10,614615238,2.44948e+10,447,6.07555e+06,0,0,11284798,607684270,4.49743e+08,4.11457e+10
grid,6,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,5800036,8916481,665.525,2598616,8916482,1.71806e+08,5800036,1.03758e+08,0,0,0,0,0,2729184,0,2.75564e+08
grid,6,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,429220144,440016303,47530.4,2598616,440016304,9.50313e+09,440016304,9.21997e+09,521,4.05455e+06,0,0,10648642,433408219,2.23128e+08,1.87272e+10
grid,6,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,5800036,8916481,636.615,2598616,8916482,1.65734e+08,5800036,9.96263e+07,0,0,0,0,0,2729184,0,2.6536e+08
grid,6,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,387038364,396046087,41858.2,2598616,396046088,8.21972e+09,396046088,7.78294e+09,498,3.27052e+06,0,0,8870372,389467957,1.74317e+08,1.60059e+10
grid,6,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,5800036,8916481,643,2598616,8916482,1.66742e+08,5800036,9.82246e+07,0,0,0,0,0,2729184,0,2.64966e+08
grid,6,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,332693849,342944413,36161.8,2598616,342944414,6.97398e+09,342944414,6.48343e+09,439,2.66455e+06,0,0,9781830,336458776,1.84928e+08,1.34601e+10
grid,6,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,5800036,8916481,646.085,2598616,8916482,1.66498e+08,5800036,9.84811e+07,0,0,0,0,0,2729184,0,2.64979e+08
grid,6,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,323407894,333405237,34945,2598616,333405238,6.73582e+09,333405238,6.18979e+09,484,2.58749e+06,0,0,9514476,326917482,1.7664e+08,1.29282e+10
grid,6,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,5800036,8916481,663.273,2598616,8916482,1.71434e+08,5800036,1.01097e+08,0,0,0,0,0,2729184,0,2.7253e+08
grid,6,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,317630927,325902213,33979.5,2598616,325902214,6.54323e+09,325902214,5.98926e+09,439,2.31239e+06,0,0,8031703,319421166,1.47603e+08,1.25348e+10
grid,7,"A* with IndexedHeap (D=2)",19998,6336489,9737792,1885.41,2598616,6759582,7.43913e+08,6336489,4.857e+08,0,0,2978211,1.92258e+08,0,2978211,0,1.42187e+09
grid,7,"ANA* with IndexedHeap (D=2)",19998,616870442,628521697,108240,2598616,616960080,3.08121e+10,616960080,3.96678e+10,633,4.72408e+08,11561618,5.71642e+08,0,621248893,0,7.15239e+10
grid,7,"ANA* with BucketHeap (D=2)",19998,584337654,596720343,81918.6,2598616,596720344,1.48482e+10,596720344,2.44945e+10,626,8.28415e+06,0,0,12254200,588892793,5.03018e+08,3.9351e+10
grid,7,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,6775989,10411147,805.684,2598616,10411148,2.01773e+08,6775989,1.44652e+08,0,0,0,0,0,3184642,0,3.46425e+08
grid,7,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,587034492,599202695,83696,2598616,599202696,1.64167e+10,599202696,2.40138e+10,624,8.73962e+06,0,0,12040603,591372752,4.82543e+08,4.04393e+10
grid,7,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,6775989,10411147,761.094,2598616,10411148,1.95295e+08,6775989,1.18245e+08,0,0,0,0,0,3184642,0,3.1354e+08
grid,7,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,432541311,442976054,48884.8,2598616,442976055,9.63982e+09,442976055,9.35741e+09,552,5.09714e+06,0,0,10314299,435449580,2.17879e+08,1.90023e+10
grid,7,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,6775989,10411147,767.522,2598616,10411148,1.97129e+08,6775989,1.17713e+08,0,0,0,0,0,3184642,0,3.14842e+08
grid,7,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,373362909,383142203,41149.8,2598616,383142204,7.99385e+09,383142204,7.56624e+09,563,4.0881e+06,0,0,9659593,375623083,1.90756e+08,1.55642e+10
grid,7,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,6775989,10411147,766.595,2598616,10411148,1.98478e+08,6775989,1.16493e+08,0,0,0,0,0,3184642,0,3.14972e+08
grid,7,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,344965065,353478116,37441.1,2598616,353478117,7.1978e+09,353478117,6.68881e+09,522,3.3112e+06,0,0,8202773,345952054,1.5522e+08,1.38899e+10
grid,7,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,6775989,10411147,755.996,2598616,10411148,1.94765e+08,6775989,1.14855e+08,0,0,0,0,0,3184642,0,3.0962e+08
grid,7,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,332738787,342643168,36072.2,2598616,342643169,6.92877e+09,342643169,6.38675e+09,501,2.91321e+06,0,0,9582171,335146178,1.78608e+08,1.33184e+10
grid,7,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,6775989,10411147,765.156,2598616,10411148,1.93978e+08,6775989,1.14537e+08,0,0,0,0,0,3184642,0,3.08514e+08
grid,7,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,345056344,353444014,36891.2,2598616,353444015,7.05987e+09,353444015,6.49372e+09,506,2.90842e+06,0,0,8031218,345914833,1.47555e+08,1.35565e+10
grid,8,"A* with IndexedHeap (D=2)",19998,5741692,8823849,1804.21,2598616,6126901,7.48578e+08,5741692,4.42485e+08,0,0,2696949,1.77476e+08,0,2696949,0,1.36854e+09
grid,8,"ANA* with IndexedHeap (D=2)",19998,623547969,636618116,110500,2598616,623642073,3.15417e+10,623642073,4.04222e+10,723,5.18636e+08,12976044,6.4962e+08,0,629605501,0,7.31321e+10
grid,8,"ANA* with BucketHeap (D=2)",19998,581637897,593222841,82231.8,2598616,593222842,1.49845e+10,593222842,2.45789e+10,584,7.51737e+06,0,0,11449493,585859446,4.74386e+08,3.95709e+10
grid,8,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,6454418,9919163,786.977,2598616,9919164,1.96926e+08,6454418,1.42249e+08,0,0,0,0,0,3033394,0,3.39175e+08
